 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00 -1.103  3.632  4.792  6.993  1.874  0.705 3.20E-3 9.15E-3 0.0359 0.1997 -1.098 0.0000 0.0940  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=0.60  Z=0.019   Y=0.
 2.04525E+08 -1.099  3.631  4.786  6.987  1.868  0.700 3.13E-3 9.15E-3 0.0216 0.3262 -1.098 0.0000 0.1058  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.44300E+09 -1.065  3.633  4.758  6.991  1.931  0.599 1.26E-3 9.15E-3 0.0000 0.6045 -1.064 0.0000 0.1058  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.48632E+10 -1.031  3.635  4.733  7.006  2.007  0.497 2.11E-4 9.15E-3 0.0000 0.6628 -1.030 0.0000 0.1136  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.25607E+10 -0.993  3.637  4.705  7.024  2.094  0.399 1.22E-5 9.15E-3 0.0000 0.6899 -0.993 0.0000 0.1289  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.06622E+10 -0.946  3.640  4.670  7.047  2.203  0.298 9.45E-6 9.14E-3 0.0000 0.7137 -0.945 0.0000 0.1589  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.94348E+10 -0.885  3.644  4.624  7.077  2.346  0.198 1.11E-5 9.14E-3 0.0000 0.7304 -0.883 0.0000 0.1863  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.92951E+10 -0.791  3.652  4.560  7.121  2.550  0.099 1.38E-5 9.11E-3 0.0000 0.7409 -0.790 0.0000 0.2194  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.55221E+10 -0.713  3.659  4.509  7.157  2.722  0.049 1.64E-5 8.99E-3 0.0000 0.7461 -0.709 0.0000 0.2512  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.25646E+10 -0.586  3.669  4.424  7.217  2.996  0.010 2.22E-5 8.17E-3 0.0000 0.7560 -0.584 0.0000 0.2955  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.47821E+10 -0.533  3.673  4.385  7.235  3.126  0.001 2.45E-5 7.74E-3 0.0000 0.7560 -0.532 0.0000 0.3033  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.56405E+10 -0.510  3.674  4.366  7.237  3.193  0.000 2.52E-5 7.69E-3 0.0000 0.7560 -0.508 0.0000 0.3110  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.63362E+10 -0.488  3.674  4.349  7.240  3.254  0.000 2.55E-5 7.69E-3 0.0000 0.7560 -0.488 0.0000 0.3110  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
