 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 1.18783E+08  2.407  3.604  1.395  8.149  5.571  0.000 2.24E-1 7.51E-1 0.0000 0.5244  0.326 0.5046 0.5123  2.398 0.1832 0.3985  0.000  0.398  0.1235          
 1.19606E+08  2.489  3.598  1.289  8.148  5.643  0.000 2.24E-1 7.51E-1 0.0000 0.5244  0.370 0.5047 0.5114  2.478 0.1947 0.4138  0.000  0.519  0.1328          
 1.20256E+08  2.563  3.592  1.189  8.145  5.716  0.000 2.24E-1 7.51E-1 0.0000 0.5244  0.741 0.5049 0.5109  2.544 0.2539 0.4310  0.000  0.649  0.1500          
 1.20717E+08  2.624  3.585  1.098  8.140  5.780  0.000 2.24E-1 7.51E-1 0.0000 0.5244  1.237 0.5054 0.5106  2.590 0.3068 0.4437  0.000  0.764  0.1664          
 1.21055E+08  2.680  3.579  1.020  8.132  5.832  0.000 2.24E-1 7.51E-1 0.0000 0.5244  1.639 0.5060 0.5105  2.620 0.3280 0.4537  0.000  0.848  0.1756          
 1.21303E+08  2.738  3.573  0.937  8.124  5.875  0.000 2.24E-1 7.51E-1 0.0000 0.5244  2.019 0.5067 0.5106  2.626 0.3453 0.4615  0.000  0.917  0.1904          
 1.21496E+08  2.796  3.566  0.855  8.115  5.910  0.000 2.24E-1 7.51E-1 0.0000 0.5244  2.255 0.5078 0.5108  2.627 0.3592 0.4680  0.000  0.969  0.2049          
 1.21663E+08  2.856  3.562  0.775  8.107  5.942  0.000 2.24E-1 7.51E-1 0.0000 0.5243  2.450 0.5084 0.5111  2.615 0.3707 0.4740  0.000  1.011  0.2118          
 1.21819E+08  2.916  3.558  0.700  8.097  5.971  0.000 2.24E-1 7.51E-1 0.0000 0.5240  2.593 0.5094 0.5118  2.611 0.3808 0.4779  0.000  1.043  0.2249          
 1.21949E+08  2.968  3.549  0.614  8.087  5.995  0.000 2.24E-1 7.51E-1 0.0000 0.5233  2.702 0.5107 0.5126  2.604 0.3883 0.4811  0.000  1.068  0.2319          
 1.22079E+08  3.021  3.543  0.533  8.076  6.018  0.000 2.24E-1 7.51E-1 0.0000 0.5227  2.796 0.5117 0.5135  2.603 0.3960 0.4852  0.000  1.086  0.2390          
 1.22215E+08  3.077  3.537  0.455  8.064  6.042  0.000 2.24E-1 7.51E-1 0.0000 0.5228  2.887 0.5131 0.5148  2.598 0.4030 0.4883  0.000  1.099  0.2539          
 1.22357E+08  3.130  3.529  0.373  8.051  6.067  0.000 2.24E-1 7.51E-1 0.0000 0.5228  2.967 0.5150 0.5165  2.596 0.4101 0.4926  0.000  1.112  0.2627          
 1.22510E+08  3.184  3.523  0.293  8.036  6.092  0.000 2.24E-1 7.51E-1 0.0000 0.5227  3.042 0.5174 0.5187  2.605 0.4179 0.4969  0.000  1.119  0.2746          
 1.22673E+08  3.242  3.518  0.216  8.021  6.119  0.000 2.24E-1 7.51E-1 0.0000 0.5227  3.117 0.5204 0.5215  2.599 0.4260 0.5015  0.000  1.128  0.2950          
 1.22745E+08  3.287  3.509  0.133  8.015  6.132  0.000 2.24E-1 7.51E-1 0.0000 0.5228  3.187 0.5219 0.5229  2.546 0.4299 0.5041  0.000  1.132  0.3015  C=0.5223
