 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00  3.462  4.354  4.241  7.480  1.080  0.707 5.26E-5 9.10E-3 0.3144 0.0000  3.390 0.0000 0.4487  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=8.00  Z=0.019  Y=0.2
 6.66227E+05  3.426  4.348  4.249  7.479  1.064  0.696 6.21E-5 7.76E-3 0.3583 0.3642  3.430 0.0000 0.4410  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00383E+07  3.491  4.335  4.137  7.477  1.026  0.599 1.04E-4 3.22E-3 0.3291 0.3671  3.492 0.0000 0.2880  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.74050E+07  3.555  4.326  4.029  7.486  1.020  0.495 1.21E-4 1.66E-3 0.2994 0.3671  3.559 0.0000 0.2685  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.32255E+07  3.616  4.313  3.922  7.496  1.025  0.397 1.32E-4 1.02E-3 0.2715 0.3787  3.619 0.0000 0.2515  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.77952E+07  3.673  4.297  3.799  7.509  1.042  0.297 1.41E-4 6.98E-4 0.2449 0.3787  3.676 0.0000 0.2279  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.13710E+07  3.725  4.275  3.663  7.524  1.073  0.200 1.50E-4 5.36E-4 0.2160 0.3900  3.726 0.0000 0.2037  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.41698E+07  3.773  4.248  3.505  7.547  1.132  0.099 1.63E-4 4.41E-4 0.1878 0.3900  3.774 0.0000 0.1791  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.53167E+07  3.796  4.235  3.430  7.567  1.190  0.050 1.74E-4 4.05E-4 0.1749 0.3900  3.797 0.0000 0.1676  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.57494E+07  3.808  4.232  3.408  7.581  1.233  0.029 1.82E-4 3.91E-4 0.1676 0.3901  3.808 0.0000 0.1641  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 3.61245E+07  3.824  4.239  3.421  7.611  1.322  0.010 1.99E-4 3.74E-4 0.1614 0.3901  3.821 0.0000 0.2161  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.62927E+07  3.858  4.268  3.503  7.668  1.507  0.001 2.34E-4 3.64E-4 0.1482 0.3901  3.810 0.0000 0.2823  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63085E+07  3.879  4.280  3.530  7.699  1.630  0.000 2.52E-4 3.63E-4 0.1199 0.3901  3.745 0.0000 0.3200  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63154E+07  3.889  4.286  3.542  7.726  1.824  0.000 2.67E-4 3.62E-4 0.0043 0.3901  3.808 0.0000 0.3584  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 3.63155E+07  3.889  4.286  3.542  7.726  1.829  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.815 0.0082 0.3584  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
 3.63215E+07  3.852  4.273  3.527  7.724  2.025  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.946 0.0492 0.3310  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63273E+07  3.839  4.252  3.456  7.732  2.166  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.941 0.0652 0.3200  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63316E+07  3.848  4.235  3.380  7.743  2.261  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.947 0.0715 0.3052  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63365E+07  3.862  4.216  3.290  7.755  2.355  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.956 0.0834 0.2938  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63420E+07  3.874  4.194  3.190  7.771  2.451  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.963 0.0908 0.2861  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63480E+07  3.882  4.169  3.083  7.788  2.547  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.966 0.0982 0.2745  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63545E+07  3.886  4.140  2.964  7.807  2.644  0.982 2.67E-4 3.62E-4 0.0000 0.3901  3.968 0.1082 0.2647  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63579E+07  3.886  4.124  2.899  7.818  2.692  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.969 0.1114 0.2577  0.000 0.0000 0.0000  0.000  0.000  0.0000  L-M     
 3.63614E+07  3.884  4.106  2.829  7.829  2.741  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.968 0.1146 0.2545  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63650E+07  3.881  4.087  2.754  7.841  2.790  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.968 0.1199 0.2506  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63687E+07  3.876  4.065  2.671  7.854  2.839  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.966 0.1231 0.2435  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63724E+07  3.869  4.040  2.580  7.867  2.888  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.963 0.1262 0.2403  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63762E+07  3.860  4.012  2.476  7.880  2.938  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.960 0.1293 0.2342  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63800E+07  3.847  3.979  2.358  7.894  2.987  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.954 0.1324 0.2311  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63839E+07  3.830  3.941  2.221  7.908  3.037  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.947 0.1395 0.2280  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63879E+07  3.807  3.895  2.060  7.923  3.086  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.938 0.1412 0.2234  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63916E+07  3.778  3.840  1.868  7.938  3.134  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.927 0.1447 0.2190  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63938E+07  3.756  3.801  1.737  7.947  3.162  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.921 0.1465 0.2175  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63954E+07  3.737  3.770  1.629  7.953  3.182  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.915 0.1482 0.2161  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63968E+07  3.716  3.739  1.527  7.959  3.199  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.909 0.1482 0.2142  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63980E+07  3.691  3.708  1.430  7.964  3.215  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.907 0.1500 0.2142  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.63992E+07  3.661  3.685  1.369  7.968  3.230  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.900 0.1500 0.2123  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.64014E+07  3.588  3.663  1.352  7.977  3.257  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.887 0.1526 0.2104  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.64035E+07  3.556  3.647  1.321  7.986  3.283  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.872 0.1526 0.2095  0.000 0.0000 0.0000  0.000  0.000  0.0000  Brg     
 3.64059E+07  3.670  3.626  1.123  7.996  3.312  0.982 2.67E-4 3.62E-4 0.0000 0.3844  3.860 0.1552 0.2069  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.64074E+07  3.783  3.615  0.963  8.002  3.331  0.982 2.67E-4 3.62E-4 0.0000 0.3816  3.863 0.1552 0.2061  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.64089E+07  3.858  3.608  0.861  8.008  3.350  0.982 2.67E-4 3.62E-4 0.0000 0.3672  3.872 0.1570 0.2053  0.000 0.0000 0.0000  0.000  0.000  0.0000          
