 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00  4.307  4.489  4.210  7.533  0.792  0.707 6.25E-5 9.10E-3 0.4120 0.0000  4.232 0.0000 0.4927  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=15.00  Z=0.019  Y=0.2
 2.17285E+05  4.280  4.485  4.215  7.531  0.778  0.696 7.61E-5 7.54E-3 0.4468 0.4487  4.284 0.0000 0.4785  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.30447E+06  4.347  4.473  4.101  7.528  0.740  0.596 1.29E-4 2.67E-3 0.4229 0.4547  4.350 0.0000 0.3382  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.78236E+06  4.413  4.463  3.998  7.536  0.737  0.498 1.48E-4 1.31E-3 0.3905 0.4550  4.415 0.0000 0.3206  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.77608E+06  4.474  4.450  3.881  7.547  0.747  0.395 1.59E-4 7.45E-4 0.3622 0.4555  4.478 0.0000 0.3028  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.37966E+06  4.532  4.432  3.748  7.560  0.767  0.296 1.69E-4 5.09E-4 0.3330 0.4561  4.536 0.0000 0.2825  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.06717E+07  4.587  4.406  3.595  7.575  0.800  0.199 1.78E-4 4.02E-4 0.3060 0.4570  4.588 0.0000 0.2621  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.17068E+07  4.637  4.371  3.402  7.598  0.864  0.099 1.92E-4 3.42E-4 0.2751 0.4582  4.639 0.0000 0.2348  0.000 0.0000 0.0000  0.000  0.000  0.0000   14.9   
 1.21427E+07  4.662  4.351  3.297  7.619  0.924  0.050 2.05E-4 3.19E-4 0.2605 0.4589  4.663 0.0000 0.2210  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.23671E+07  4.677  4.344  3.256  7.641  0.993  0.022 2.19E-4 3.05E-4 0.2548 0.4594  4.677 0.0000 0.2171  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 1.24555E+07  4.686  4.347  3.259  7.663  1.060  0.010 2.33E-4 2.97E-4 0.2464 0.4596  4.685 0.0000 0.2144  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25215E+07  4.707  4.372  3.340  7.724  1.248  0.001 2.73E-4 2.89E-4 0.2381 0.4597  4.669 0.0000 0.3420  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25277E+07  4.723  4.385  3.372  7.760  1.369  0.000 2.95E-4 2.88E-4 0.2189 0.4597  4.583 0.0000 0.3813  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25303E+07  4.742  4.396  3.396  7.814  1.565  0.000 3.15E-4 2.87E-4 0.1098 0.4597  4.311 0.0000 0.4472  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 1.25306E+07  4.744  4.397  3.399  7.823  1.601  0.982 3.15E-4 2.87E-4 0.0000 0.4597  4.390 0.1098 0.4472  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
 1.25346E+07  4.722  4.382  3.363  7.886  1.944  0.982 3.15E-4 2.87E-4 0.0000 0.5523  4.720 0.1550 0.4113  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25365E+07  4.720  4.361  3.279  7.915  2.089  0.982 3.15E-4 2.87E-4 0.0000 0.5773  4.759 0.1715 0.3945  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25379E+07  4.722  4.341  3.198  7.937  2.187  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.771 0.1843 0.3813  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25393E+07  4.726  4.317  3.099  7.959  2.285  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.776 0.1953 0.3686  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25407E+07  4.730  4.292  2.992  7.982  2.377  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.780 0.1995 0.3565  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25416E+07  4.732  4.273  2.917  7.997  2.436  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.781 0.2064 0.3500  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25426E+07  4.733  4.252  2.830  8.014  2.500  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.783 0.2099 0.3420  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25432E+07  4.733  4.238  2.774  8.024  2.538  0.982 3.15E-4 2.87E-4 0.0000 0.5854  4.783 0.2136 0.3357  0.000 0.0000 0.0000  0.000  0.000  0.0000  L-M     
