 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00  1.541  3.690  2.382  8.070  4.302  0.926 5.51E-2 1.71E-3 0.2359 0.7871  1.284 0.7859 0.8503  1.213 0.0000 0.0901  0.000 -1.982  0.0000  M=0.60  Z=0.019  Y=0.2
 1.80324E+06  1.567  3.688  2.345  8.071  4.304  0.900 7.98E-2 2.85E-3 0.2481 0.8081  1.309 0.7859 0.8234  1.224 0.0000 0.0901  0.000 -1.955  0.0000          
 8.08033E+06  1.587  3.682  2.303  8.075  4.298  0.833 1.41E-1 7.86E-3 0.2619 0.8137  1.327 0.7859 0.8194  1.244 0.0000 0.1043  0.000 -1.936  0.0000  Te-m    
 1.12104E+07  1.584  3.683  2.310  8.076  4.294  0.799 1.70E-1 1.15E-2 0.2694 0.8154  1.310 0.7859 0.8282  1.258 0.0000 0.1043  0.000 -1.939  0.0000          
 2.21218E+07  1.565  3.688  2.352  8.083  4.278  0.699 2.52E-1 2.77E-2 0.2996 0.8224  1.227 0.7859 0.8547  1.300 0.0000 0.1043  0.000 -1.833  0.0000          
 3.39407E+07  1.548  3.694  2.393  8.090  4.263  0.597 3.27E-1 5.30E-2 0.3240 0.8291  1.128 0.7879 0.8618  1.343 0.0000 0.1186  0.000 -1.753  0.0000          
 4.52918E+07  1.537  3.698  2.420  8.099  4.253  0.497 3.93E-1 8.65E-2 0.3219 0.8335  1.018 0.7912 0.8660  1.383 0.0000 0.1186  0.000 -1.685  0.0000          
 5.68233E+07  1.531  3.700  2.432  8.108  4.247  0.398 4.46E-1 1.32E-1 0.3204 0.8385  0.891 0.7939 0.8503  1.421 0.0000 0.1332  0.000 -1.566  0.0000          
 6.17237E+07  1.531  3.701  2.434  8.112  4.247  0.358 4.63E-1 1.54E-1 0.3182 0.8397  0.831 0.7947 0.8514  1.437 0.0000 0.1332  0.000 -1.514  0.0000  Te-M    
 6.85735E+07  1.534  3.700  2.428  8.119  4.249  0.300 4.84E-1 1.93E-1 0.3195 0.8412  0.749 0.7961 0.8526  1.454 0.0000 0.1332  0.000 -1.424  0.0000          
 8.07322E+07  1.549  3.697  2.403  8.134  4.263  0.199 4.97E-1 2.80E-1 0.3136 0.8431  0.622 0.7976 0.8538  1.497 0.0000 0.1477  0.000 -1.246  0.0000          
 9.42148E+07  1.583  3.690  2.341  8.158  4.308  0.099 4.62E-1 4.16E-1 0.3084 0.8454  0.609 0.7991 0.8514  1.533 0.0000 0.1625  0.000 -1.002  0.0000          
 1.06705E+08  1.623  3.684  2.275  8.182  4.363  0.049 3.65E-1 5.62E-1 0.3098 0.8466  0.743 0.8011 0.8490  1.562 0.0000 0.1751  0.000 -0.762  0.0000          
 1.13583E+08  1.725  3.672  2.124  8.224  4.495  0.010 2.73E-1 6.93E-1 0.3040 0.8466  1.194 0.8031 0.8385  1.563 0.0000 0.1833  0.000 -0.422  0.0000          
 1.14865E+08  1.873  3.656  1.908  8.265  4.660  0.001 2.48E-1 7.27E-1 0.2156 0.8466  1.574 0.8041 0.8317  1.365 0.0000 0.1935  0.000 -0.133  0.0000          
 1.15010E+08  1.939  3.646  1.801  8.279  4.744  0.000 2.46E-1 7.30E-1 0.1355 0.8466  1.697 0.8041 0.8291  0.964 0.0000 0.4066  0.000 -0.034  0.0000          
 1.15092E+08  1.997  3.640  1.728  8.280  4.819  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.776 0.8046 0.8276  0.237 0.0000 0.4372  0.000  0.014  0.0000  Yc=0    
 1.15168E+08  2.063  3.634  1.636  8.281  4.898  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.868 0.8046 0.8263  0.445 0.0266 0.4553  0.000  0.076  0.0000          
 1.15233E+08  2.119  3.626  1.548  8.285  4.957  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.946 0.8051 0.8252  0.714 0.0468 0.4776  0.000  0.132  0.0000          
 1.15317E+08  2.187  3.621  1.458  8.289  5.022  0.000 2.45E-1 7.30E-1 0.0000 0.8466  2.039 0.8056 0.8240  1.105 0.0661 0.4995  0.000  0.196  0.0000          
 1.15429E+08  2.228  3.618  1.407  8.284  5.075  0.000 2.45E-1 7.30E-1 0.0000 0.8466  2.091 0.8066 0.8240  1.611 0.0926 0.5092  0.000  0.196  0.0000  L-M     
 1.15569E+08  2.166  3.623  1.489  8.263  5.102  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.987 0.8077 0.8257  1.710 0.1058 0.5092  0.000  0.100  0.0000          
 1.15860E+08  2.101  3.630  1.581  8.238  5.152  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.806 0.8090 0.8276  1.795 0.1186 0.5208  0.000  0.055  0.0000          
 1.17132E+08  2.049  3.637  1.660  8.183  5.257  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.376 0.8116 0.8298  1.946 0.1356 0.5311  0.000 -0.032  0.0000  L-m     
 1.20309E+08  2.116  3.626  1.552  8.142  5.378  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.923 0.8135 0.8294  2.087 0.1674 0.5751  0.000  0.046  0.1496          
 1.21868E+08  2.173  3.621  1.475  8.138  5.438  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.859 0.8142 0.8289  2.150 0.1986 0.5952  0.000  0.137  0.2251          
 1.23269E+08  2.243  3.617  1.387  8.138  5.505  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.815 0.8148 0.8276  2.223 0.2459 0.6245  0.000  0.248  0.2336          
 1.24116E+08  2.299  3.609  1.301  8.138  5.556  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.804 0.8151 0.8269  2.279 0.2854 0.6435  0.000  0.328  0.2187          
 1.24940E+08  2.363  3.602  1.207  8.135  5.612  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.832 0.8155 0.8263  2.343 0.3076 0.6647  0.000  0.416  0.2336          
 1.25620E+08  2.430  3.597  1.121  8.132  5.669  0.000 2.45E-1 7.30E-1 0.0000 0.8466  0.902 0.8159 0.8254  2.408 0.3411 0.6825  0.000  0.506  0.2459          
 1.26171E+08  2.486  3.589  1.033  8.128  5.724  0.000 2.45E-1 7.30E-1 0.0000 0.8466  1.246 0.8165 0.8249  2.449 0.4115 0.7015  0.000  0.600  0.2735          
 1.26673E+08  2.553  3.583  0.941  8.120  5.782  0.000 2.45E-1 7.30E-1 0.0000 0.8467  1.612 0.8175 0.8248  2.485 0.4980 0.7229  0.000  0.693  0.2866          
 1.27043E+08  2.614  3.579  0.864  8.110  5.825  0.000 2.45E-1 7.30E-1 0.0000 0.8467  1.890 0.8185 0.8249  2.504 0.5220 0.7338  0.000  0.757  0.3120          
 1.27268E+08  2.668  3.571  0.781  8.104  5.856  0.000 2.45E-1 7.30E-1 0.0000 0.8467  2.110 0.8196 0.8252  2.509 0.5456 0.7448  0.000  0.804  0.3222          
 1.27532E+08  2.726  3.565  0.699  8.094  5.890  0.000 2.45E-1 7.30E-1 0.0000 0.8468  2.278 0.8213 0.8260  2.514 0.5641 0.7534  0.000  0.846  0.3376          
 1.27725E+08  2.785  3.559  0.614  8.085  5.917  0.000 2.45E-1 7.30E-1 0.0000 0.8469  2.434 0.8226 0.8268  2.507 0.5786 0.7620  0.000  0.879  0.3584          
 1.27900E+08  2.841  3.550  0.523  8.077  5.942  0.000 2.45E-1 7.30E-1 0.0000 0.8468  2.558 0.8240 0.8279  2.499 0.5929 0.7681  0.000  0.906  0.3725          
 1.28081E+08  2.898  3.544  0.442  8.067  5.966  0.000 2.45E-1 7.30E-1 0.0000 0.8461  2.662 0.8261 0.8295  2.498 0.6069 0.7743  0.000  0.928  0.3873          
 1.28256E+08  2.956  3.539  0.364  8.056  5.990  0.000 2.45E-1 7.30E-1 0.0000 0.8460  2.759 0.8285 0.8315  2.493 0.6208 0.7805  0.000  0.947  0.4039          
 1.28421E+08  3.007  3.531  0.281  8.045  6.013  0.000 2.45E-1 7.30E-1 0.0000 0.8461  2.838 0.8312 0.8339  2.491 0.6330 0.7868  0.000  0.961  0.4213          
 1.28607E+08  3.063  3.526  0.203  8.032  6.038  0.000 2.45E-1 7.30E-1 0.0000 0.8461  2.916 0.8348 0.8372  2.494 0.6460 0.7939  0.000  0.976  0.4407          
 1.28833E+08  3.118  3.520  0.125  8.015  6.066  0.000 2.45E-1 7.30E-1 0.0000 0.8461  2.986 0.8399 0.8421  2.519 0.6617 0.8035  0.000  0.982  0.4754          
 1.29025E+08  3.174  3.513  0.042  8.002  6.090  0.000 2.45E-1 7.30E-1 0.0000 0.8466  3.060 0.8448 0.8468  2.456 0.6749 0.8104  0.000  0.987  0.4980          
 1.29050E+08  3.221  3.507 -0.032  8.002  6.096  0.000 2.45E-1 7.30E-1 0.0000 0.8473  3.136 0.8457 0.8475  2.409 0.6765 0.8115  0.000  1.006  0.5091  C=0.5078
