 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00 -0.155  3.748  4.530  7.132  1.891  0.706 1.06E-3 9.15E-3 0.0509 0.1216 -0.151 0.0000 0.2573  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=1.00  Z=0.019   Y=0.
 6.54891E+07 -0.142  3.749  4.521  7.131  1.913  0.698 2.08E-5 9.14E-3 0.0219 0.3354 -0.139 0.0000 0.3052  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.42528E+09 -0.098  3.753  4.496  7.146  1.982  0.600 1.52E-5 9.11E-3 0.0000 0.5972 -0.097 0.0000 0.3354  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.70865E+09 -0.059  3.757  4.469  7.164  2.055  0.497 1.65E-5 9.03E-3 0.0000 0.6525 -0.058 0.0000 0.3470  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.93669E+09 -0.018  3.759  4.440  7.183  2.133  0.399 1.80E-5 8.85E-3 0.0000 0.6845 -0.018 0.0000 0.3583  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.09817E+09  0.023  3.762  4.407  7.204  2.222  0.298 2.01E-5 8.40E-3 0.0000 0.6993  0.024 0.0000 0.3695  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.20791E+09  0.067  3.763  4.371  7.227  2.321  0.200 2.38E-5 7.39E-3 0.0000 0.7135  0.067 0.0000 0.3695  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.23067E+09  0.109  3.764  4.332  7.255  2.433  0.101 3.34E-5 5.46E-3 0.0000 0.7270  0.110 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
 7.24067E+09  0.110  3.764  4.331  7.255  2.435  0.100 3.37E-5 5.43E-3 0.0000 0.7270  0.110 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.69834E+09  0.128  3.764  4.311  7.270  2.492  0.050 4.14E-5 4.37E-3 0.0000 0.7270  0.129 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.23264E+09  0.154  3.763  4.284  7.277  2.580  0.010 4.75E-5 3.64E-3 0.0000 0.7335  0.154 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.77183E+09  0.183  3.763  4.252  7.277  2.675  0.001 4.85E-5 3.51E-3 0.0000 0.7335  0.184 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.07629E+09  0.201  3.762  4.230  7.277  2.735  0.000 4.87E-5 3.50E-3 0.0000 0.7399  0.203 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.75379E+09  0.247  3.760  4.176  7.282  2.888  0.000 4.94E-5 3.50E-3 0.0000 0.7399  0.247 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
