 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00  1.228  3.960  4.297  7.325  1.810  0.707 2.97E-5 9.13E-3 0.2133 0.1960  1.197 0.0000 0.4807  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=2.00  Z=0.019   Y=0.
 1.74783E+07  1.206  3.957  4.308  7.327  1.805  0.700 2.91E-5 8.82E-3 0.2289 0.3155  1.207 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.96512E+08  1.253  3.945  4.211  7.335  1.801  0.599 4.23E-5 5.60E-3 0.2171 0.5897  1.255 0.0000 0.5077  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.26753E+08  1.297  3.929  4.105  7.343  1.802  0.499 5.57E-5 3.80E-3 0.2011 0.6394  1.298 0.0000 0.4667  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.15182E+08  1.335  3.910  3.988  7.353  1.813  0.397 6.64E-5 2.66E-3 0.1806 0.6608  1.336 0.0000 0.4017  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.68618E+08  1.364  3.886  3.865  7.364  1.834  0.299 7.49E-5 1.94E-3 0.1607 0.6689  1.365 0.0000 0.3354  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.93839E+08  1.383  3.856  3.725  7.377  1.869  0.199 8.29E-5 1.45E-3 0.1381 0.6689  1.384 0.0000 0.2686  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.09601E+09  1.390  3.823  3.586  7.397  1.930  0.099 9.21E-5 1.13E-3 0.1143 0.6689  1.391 0.0000 0.1109  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.13943E+09  1.394  3.811  3.534  7.414  1.985  0.049 9.94E-5 1.00E-3 0.1025 0.6689  1.395 0.0000 0.0996  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.15495E+09  1.401  3.809  3.520  7.426  2.021  0.030 1.04E-4 9.55E-4 0.0979 0.6689  1.401 0.0000 0.0959  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 1.16994E+09  1.428  3.815  3.516  7.453  2.098  0.010 1.15E-4 9.05E-4 0.0919 0.6689  1.424 0.0000 0.1638  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.17592E+09  1.506  3.847  3.569  7.504  2.266  0.001 1.38E-4 8.79E-4 0.0783 0.6689  1.453 0.0000 0.3412  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.17645E+09  1.548  3.863  3.590  7.528  2.416  0.000 1.49E-4 8.76E-4 0.0507 0.6689  1.431 0.0000 0.4300  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.17660E+09  1.556  3.867  3.596  7.524  2.523  0.000 1.51E-4 8.75E-4 0.0137 0.6689  1.498 0.0000 0.4523  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-h    
 1.17671E+09  1.538  3.864  3.603  7.493  2.647  0.000 1.54E-4 8.75E-4 0.0000 0.6689  1.604 0.0000 0.4450  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 1.17686E+09  1.495  3.852  3.599  7.477  2.743  0.982 1.54E-4 8.75E-4 0.0000 0.6689  1.584 0.0034 0.4223  0.000 0.0000 0.0000  0.000  0.000  0.0000          
