 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage M Z Y
 0.00000E+00  1.594  3.688  2.842  8.047  4.512  0.927 5.48E-2 9.22E-4 0.0539 0.1946  1.536 0.1900 0.1982  0.724 0.0000 0.0202  0.000 -2.104  0.0000  M=2.00  Z=0.019  Y=0.2
 3.81351E+06  1.629  3.685  2.796  8.048  4.511  0.904 7.60E-2 2.30E-3 0.0558 0.1962  1.566 0.1900 0.1969  0.748 0.0000 0.0208  0.000 -2.070  0.0000  Te-m    
 4.60128E+06  1.629  3.685  2.801  8.049  4.507  0.897 8.21E-2 2.79E-3 0.0563 0.1965  1.560 0.1900 0.1972  0.756 0.0000 0.0208  0.000 -2.073  0.0000          
 2.53071E+07  1.629  3.686  2.804  8.057  4.466  0.797 1.70E-1 1.48E-2 0.0653 0.2030  1.544 0.1940 0.2037  0.856 0.0000 0.0235  0.000 -1.896  0.0000          
 4.63488E+07  1.635  3.687  2.798  8.065  4.425  0.700 2.45E-1 3.44E-2 0.0750 0.2089  1.533 0.1990 0.2096  0.950 0.0000 0.0259  0.000 -1.888  0.0000          
 6.91094E+07  1.645  3.687  2.789  8.075  4.383  0.599 3.14E-1 6.46E-2 0.0820 0.2158  1.517 0.2045 0.2184  1.047 0.0000 0.0284  0.000 -1.878  0.0000          
 8.96381E+07  1.655  3.687  2.780  8.085  4.353  0.500 3.73E-1 1.03E-1 0.0841 0.2216  1.500 0.2091 0.2220  1.131 0.0000 0.0310  0.000 -1.743  0.0000          
 1.09893E+08  1.667  3.687  2.767  8.097  4.328  0.397 4.23E-1 1.56E-1 0.0860 0.2270  1.479 0.2137 0.2280  1.214 0.0000 0.0337  0.000 -1.633  0.0000          
 1.13072E+08  1.670  3.687  2.765  8.099  4.326  0.383 4.28E-1 1.64E-1 0.0867 0.2280  1.475 0.2142 0.2310  1.225 0.0000 0.0337  0.000 -1.631  0.0000  Te-M    
 1.28301E+08  1.679  3.687  2.755  8.110  4.314  0.298 4.56E-1 2.21E-1 0.0866 0.2321  1.452 0.2176 0.2349  1.288 0.0000 0.0363  0.000 -1.475  0.0000          
 1.45348E+08  1.696  3.687  2.736  8.127  4.318  0.199 4.66E-1 3.10E-1 0.0876 0.2358  1.432 0.2210 0.2381  1.355 0.0000 0.0398  0.000 -1.304  0.0000          
 1.63026E+08  1.725  3.684  2.698  8.152  4.348  0.099 4.30E-1 4.46E-1 0.0875 0.2393  1.425 0.2245 0.2393  1.422 0.0000 0.0443  0.000 -1.044  0.0000          
